control_index,t,rudder_deg_ref,rudder_deg_pil,rudder_error_deg,sail_deg_ref,sail_deg_pil,sail_error_deg,solver_status_pil,candidate_type_selected_pil,candidate_set_size_pil,intervention_pil
16,15.999999999999975,0.002033078249007,0.002033078249007,0.0,28.49726446505305,28.49726446505305,0.0,inactive_passthrough,nominal_passthrough,1,False
17,16.99999999999997,-0.002725674039917,-0.002725674039917,0.0,28.500157470113404,28.5001574701134,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
18,17.999999999999968,-0.0033318774570025,-0.0033318774570025,0.0,28.50128338368893,28.50128338368892,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
19,18.999999999999964,-0.0018811581729532,-0.0018811581729532,0.0,28.501099416124465,28.50109941612447,7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
20,19.99999999999996,-0.00030688986389,-0.00030688986389,0.0,28.50045893157473,28.50045893157473,0.0,inactive_passthrough,nominal_passthrough,1,False
21,20.99999999999996,0.0005086515230229,0.0005086515230229,0.0,28.499955287667795,28.499955287667788,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
22,21.999999999999957,0.0005835426987337,0.0005835426987337,0.0,28.499768879447757,28.499768879447757,0.0,inactive_passthrough,nominal_passthrough,1,False
23,22.99999999999995,0.000309290834222,0.000309290834222,0.0,28.499811957337265,28.499811957337265,0.0,inactive_passthrough,nominal_passthrough,1,False
24,23.999999999999947,3.2516431266623e-05,3.2516431266623e-05,0.0,28.49992847045821,28.49992847045821,0.0,inactive_passthrough,nominal_passthrough,1,False
25,24.999999999999943,-9.988960320396537e-05,-9.98896032039654e-05,-4.0657581468206416e-20,28.50001458751337,28.50001458751337,0.0,inactive_passthrough,nominal_passthrough,1,False
26,25.99999999999994,-0.0001021903619895,-0.0001021903619895,0.0,28.5000427122256,28.500042712225596,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
27,26.999999999999936,-4.896639362280883e-05,-4.896639362280884e-05,-6.776263578034403e-21,28.500031799730632,28.500031799730632,0.0,inactive_passthrough,nominal_passthrough,1,False
28,27.99999999999993,-7.945003678302308e-07,-7.94500367830228e-07,2.8587361969832636e-21,28.50001038521249,28.50001038521249,0.0,inactive_passthrough,nominal_passthrough,1,False
29,28.99999999999993,-35.0,-35.0,0.0,28.499995955793896,28.499995955793896,0.0,inactive_passthrough,nominal_passthrough,1,False
30,29.999999999999925,-35.0,-35.0,0.0,23.896413366156832,23.896413366156832,0.0,inactive_passthrough,nominal_passthrough,1,False
31,30.99999999999992,-35.0,-35.0,0.0,13.779029755031123,13.779029755031123,0.0,inactive_passthrough,nominal_passthrough,1,False
32,31.99999999999992,-35.0,-35.0,0.0,6.000000000000001,6.000000000000001,0.0,inactive_passthrough,nominal_passthrough,1,False
33,32.99999999999993,-22.502644423070013,-22.502644423070013,0.0,12.163220591462697,12.163220591462698,1.7763568394002505e-15,inactive_passthrough,nominal_passthrough,1,False
34,33.99999999999994,2.72595494644714,2.72595494644714,0.0,24.38441869738404,24.38441869738404,0.0,inactive_passthrough,nominal_passthrough,1,False
35,34.99999999999996,11.831762031871335,11.831762031871335,0.0,31.60165843839894,31.60165843839894,0.0,inactive_passthrough,nominal_passthrough,1,False
36,35.99999999999997,9.471062428577271,9.471062428577271,0.0,32.99930068785106,32.99930068785106,0.0,inactive_passthrough,nominal_passthrough,1,False
37,36.99999999999999,3.507436113708414,3.5074361137084145,4.440892098500626e-16,31.228425556062597,31.228425556062597,0.0,inactive_passthrough,nominal_passthrough,1,False
38,38.0,-0.8340885099341793,-0.8340885099341793,0.0,29.053564717242544,29.053564717242544,0.0,inactive_passthrough,nominal_passthrough,1,False
39,39.000000000000014,-2.198298437444102,-2.198298437444102,0.0,27.85560212794533,27.85560212794533,0.0,inactive_passthrough,nominal_passthrough,1,False
40,40.00000000000003,-1.596960998402472,-1.596960998402472,0.0,27.69974860617314,27.69974860617313,-1.0658141036401503e-14,inactive_passthrough,nominal_passthrough,1,False
41,41.00000000000004,-0.4972170432746535,-0.4972170432746534,1.1102230246251565e-16,28.06050622565789,28.06050622565789,0.0,inactive_passthrough,nominal_passthrough,1,False
42,42.00000000000006,0.225124490442609,0.225124490442609,0.0,28.44446316626075,28.44446316626075,0.0,inactive_passthrough,nominal_passthrough,1,False
43,43.00000000000007,0.4055797558974244,0.4055797558974244,0.0,28.633739685946143,28.63373968594615,7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
44,44.000000000000085,0.263939323413777,0.263939323413777,0.0,28.64105899731293,28.64105899731293,0.0,inactive_passthrough,nominal_passthrough,1,False
45,45.0000000000001,0.0637677655018333,0.0637677655018333,0.0,28.56868181388863,28.56868181388863,0.0,inactive_passthrough,nominal_passthrough,1,False
46,46.000000000000114,-0.0536599497619163,-0.0536599497619163,0.0,28.501813398285485,28.50181339828548,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
47,47.00000000000013,-0.0737167591064866,-0.0737167591064867,-9.71445146547012e-17,28.47303864712427,28.47303864712427,0.0,inactive_passthrough,nominal_passthrough,1,False
