control_index,t,rudder_deg_ref,rudder_deg_pil,rudder_error_deg,sail_deg_ref,sail_deg_pil,sail_error_deg,solver_status_pil,candidate_type_selected_pil,candidate_set_size_pil,intervention_pil
54,54.00000000000023,-0.3910415668380821,-0.3910415668380821,0.0,41.66428565030417,41.664285650304166,-7.105427357601002e-15,inactive_passthrough,nominal_passthrough,1,False
55,55.00000000000024,-0.4283431255126796,-0.4283431255126796,0.0,41.51035202642553,41.51035202642553,0.0,inactive_passthrough,nominal_passthrough,1,False
56,56.000000000000256,-0.4734037995574453,-0.4734037995574452,1.1102230246251565e-16,41.34299136389509,41.34299136389509,0.0,inactive_passthrough,nominal_passthrough,1,False
57,57.00000000000027,-0.5288760862754244,-0.5288760862754244,0.0,41.15964326979889,41.15964326979889,0.0,inactive_passthrough,nominal_passthrough,1,False
58,58.00000000000029,-0.5987536577114407,-0.5987536577114405,2.220446049250313e-16,40.956943202555735,40.956943202555735,0.0,inactive_passthrough,nominal_passthrough,1,False
59,59.0000000000003,-0.6893235796078039,-0.6893235796078039,0.0,40.73034826244804,40.73034826244804,0.0,inactive_passthrough,nominal_passthrough,1,False
60,60.00000000000031,-0.8110465056405853,-0.8110465056405853,0.0,40.47351814119879,40.47351814119879,0.0,inactive_passthrough,nominal_passthrough,1,False
61,61.00000000000033,-0.9825997980678238,-0.9825997980678238,0.0,40.17723124096288,40.17723124096288,0.0,inactive_passthrough,nominal_passthrough,1,False
62,62.00000000000034,-1.2405894467268193,-1.240589446726819,2.220446049250313e-16,39.82734589597266,39.82734589597266,0.0,inactive_passthrough,nominal_passthrough,1,False
63,63.00000000000036,-1.6666674038860143,-1.6666674038860143,0.0,39.40058851352829,39.40058851352829,0.0,inactive_passthrough,nominal_passthrough,1,False
