t,X,Y,psi,psi_deg,u,v,r,E,rudder,sail,rudder_deg,sail_deg,rudder_nom,sail_nom,rudder_nom_deg,sail_nom_deg,psi_ref,psi_ref_deg,commanded_no_go,beta_w_to,beta_w_from,beta_w_from_deg,alpha_wind,alpha_wind_deg,h_wind,in_no_go,state_in_no_go,tack_side,dmin,h_obs,h_energy,distance_to_goal,mode,mode_reason,method,scenario,is_control_update,control_index,solver_status,solver_time_s,req_progress,pred_min_h_wind,pred_min_h_obs,pred_min_h_energy,pred_progress,pred_h_wind,pred_h_obs,pred_h_energy,pred_no_go_duration,slack_wind,slack_obs,slack_energy,slack_progress,safety_slack,progress_slack,slack_total,max_slack,slack_feasible,wind_constraint_ok,obs_constraint_ok,energy_constraint_ok,progress_constraint_ok,raw_wind_safe,raw_obs_safe,raw_energy_safe,raw_feasible_candidate_exists,chosen_candidate_raw_safe,candidate_type_selected,candidate_set_size,infeasible_reason,intervention,minimal_correction_norm,rudder_correction_deg,sail_correction_deg
0.0,0.0,-8.0,1.2217304763960306,70.0,0.0,0.0,0.0,0.42,-0.6108652381980153,1.2217304763960313,-35.0,70.00000000000003,-0.6108652381980153,1.221730476396031,-35.0,70.00000000000003,0.08865588186743746,5.07960786001457,False,1.919862177193762,-1.221730476396031,-70.00000000000003,2.443460952792062,140.00000000000006,1.6580627893946138,False,False,1,45.326304774492215,37.326304774492215,0.24,90.35485598461214,direct,nominal,ag_hpsf_pil,s5_coupled_wind_obstacle_energy,True,0,sampled_horizon_raw_safe,0.0,0.25,1.1711893286330222,36.80333287204641,0.23607230186237863,0.5063779026825586,1.1711893286330222,36.80333287204641,0.23607230186237863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
0.2,4.547532240107978e-05,-7.998746742642312,1.2217287973461852,69.99990379753027,0.011932107152963006,0.0037895270027365514,-3.362421498530483e-05,0.4198957826520658,-0.6108652381980153,1.2217304763960313,-35.0,70.00000000000003,-0.6108652381980153,1.221730476396031,-35.0,70.00000000000003,0.08865588186743746,5.07960786001457,False,1.919862177193762,-1.221730476396031,-70.00000000000003,2.4434592737422163,139.9999037975303,1.658061110344768,False,False,1,45.32612366865192,37.32612366865192,0.2398957826520658,90.35469973331197,direct,nominal,ag_hpsf_pil,s5_coupled_wind_obstacle_energy,False,0,sampled_horizon_raw_safe,0.0,0.25,1.1711893286330222,36.80333287204641,0.23607230186237863,0.5063779026825586,1.1711893286330222,36.80333287204641,0.23607230186237863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
0.4,0.00023270436705145772,-7.9950056902829525,1.221704285357811,69.99849936404895,0.0238620077558834,0.007184421424393775,-0.0002579217945613945,0.41978981610436383,-0.6108652381980153,1.2217304763960313,-35.0,70.00000000000003,-0.6108652381980153,1.221730476396031,-35.0,70.00000000000003,0.08865588186743746,5.07960786001457,False,1.919862177193762,-1.221730476396031,-70.00000000000003,2.443434761753842,139.99849936404897,1.6580365983563938,False,False,1,45.325532042632005,37.325532042632005,0.23978981610436384,90.35418213483945,direct,nominal,ag_hpsf_pil,s5_coupled_wind_obstacle_energy,False,0,sampled_horizon_raw_safe,0.0,0.25,1.1711893286330222,36.80333287204641,0.23607230186237863,0.5063779026825586,1.1711893286330222,36.80333287204641,0.23607230186237863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
0.6000000000000001,0.0006320280721898418,-7.9888029883476435,1.2216021450675658,69.99264715649966,0.035788194636543876,0.010226290648972932,-0.000834319753318966,0.41968210080319945,-0.6108652381980153,1.2217304763960313,-35.0,70.00000000000003,-0.6108652381980153,1.221730476396031,-35.0,70.00000000000003,0.08865588186743746,5.07960786001457,False,1.919862177193762,-1.221730476396031,-70.00000000000003,2.443332621463597,139.9926471564997,1.6579344580661486,False,False,1,45.32446329197203,37.32446329197203,0.23968210080319946,90.35323573914272,direct,nominal,ag_hpsf_pil,s5_coupled_wind_obstacle_energy,False,0,sampled_horizon_raw_safe,0.0,0.25,1.1711893286330222,36.80333287204641,0.23607230186237863,0.5063779026825586,1.1711893286330222,36.80333287204641,0.23607230186237863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
0.8,0.001307212657660088,-7.980162322721191,1.2213383212022162,69.97753116248029,0.047710461811463024,0.012953139352964419,-0.0018943559050384224,0.41957263732710953,-0.6108652381980153,1.2217304763960313,-35.0,70.00000000000003,-0.6108652381980153,1.221730476396031,-35.0,70.00000000000003,0.08865588186743746,5.07960786001457,False,1.919862177193762,-1.221730476396031,-70.00000000000003,2.4430687975982472,139.97753116248032,1.657670634200799,False,False,1,45.322857389351796,37.322857389351796,0.23957263732710954,90.35179961753614,direct,nominal,ag_hpsf_pil,s5_coupled_wind_obstacle_energy,False,0,sampled_horizon_raw_safe,0.0,0.25,1.1711893286330222,36.80333287204641,0.23607230186237863,0.5063779026825586,1.1711893286330222,36.80333287204641,0.23607230186237863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
1.0,0.002317129950547523,-7.969104986796899,1.2208052575820032,69.94698886683013,0.059630393148296844,0.015400019818170754,-0.0035418726854576817,0.41946142615894955,-0.6108652381980153,1.165007275706215,-35.0,66.75000000000001,-0.6108652381980153,1.2212678669890171,-35.0,69.97349443341507,0.0883175467102565,5.060222683447206,False,1.919862177193762,-1.221730476396031,-70.00000000000003,2.4425357339780343,139.94698886683014,1.657137570580586,False,False,1,45.32065920990037,37.32065920990037,0.23946142615894955,90.34981768807607,direct,nominal,ag_hpsf_pil,s5_coupled_wind_obstacle_energy,True,1,sampled_horizon_raw_safe,0.0,0.25,0.9010301437452446,36.44157976859539,0.23533086922652832,0.8596608235391159,0.9010301437452446,36.44157976859539,0.23533086922652832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,rudder_sail_grid,82,none,True,0.014687694420245723,0.0,-3.2234944334150666
1.2,0.0037162952642996825,-7.955653435394789,1.2198773197500392,69.89382194540806,0.07151424892458645,0.017599558901562843,-0.0058536345277517155,0.4193521004352793,-0.6108652381980153,1.165007275706215,-35.0,66.75000000000001,-0.6108652381980153,1.2212678669890171,-35.0,69.97349443341507,0.0883175467102565,5.060222683447206,False,1.919862177193762,-1.221730476396031,-70.00000000000003,2.4416077961460703,139.8938219454081,1.656209632748622,False,False,1,45.317818369620355,37.317818369620355,0.23935210043527932,90.34723848711363,direct,nominal,ag_hpsf_pil,s5_coupled_wind_obstacle_energy,False,1,sampled_horizon_raw_safe,0.0,0.25,0.9010301437452446,36.44157976859539,0.23533086922652832,0.8596608235391159,0.9010301437452446,36.44157976859539,0.23533086922652832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,rudder_sail_grid,82,none,True,0.014687694420245723,0.0,-3.2234944334150666
1.4,0.0055580933447334354,-7.9398276680872195,1.2184159970617587,69.8100943228629,0.0834065228593256,0.019582378755349912,-0.008883129412798467,0.4192410319264767,-0.6108652381980153,1.165007275706215,-35.0,66.75000000000001,-0.6108652381980153,1.2212678669890171,-35.0,69.97349443341507,0.0883175467102565,5.060222683447206,False,1.919862177193762,-1.221730476396031,-70.00000000000003,2.44014647345779,139.8100943228629,1.6547483100603415,False,False,1,45.31428561728928,37.31428561728928,0.23924103192647672,90.34401163048535,direct,nominal,ag_hpsf_pil,s5_coupled_wind_obstacle_energy,False,1,sampled_horizon_raw_safe,0.0,0.25,0.9010301437452446,36.44157976859539,0.23533086922652832,0.8596608235391159,0.9010301437452446,36.44157976859539,0.23533086922652832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,rudder_sail_grid,82,none,True,0.014687694420245723,0.0,-3.2234944334150666
1.5999999999999999,0.007898018029848523,-7.921641704210418,1.2162739567647654,69.68736445429822,0.09531646875081937,0.021377432325467828,-0.012665046150394694,0.4191282187543341,-0.6108652381980153,1.165007275706215,-35.0,66.75000000000001,-0.6108652381980153,1.2212678669890171,-35.0,69.97349443341507,0.0883175467102565,5.060222683447206,False,1.919862177193762,-1.221730476396031,-70.00000000000003,2.4380044331607964,139.68736445429823,1.6526062697633481,False,False,1,45.310009228605715,37.310009228605715,0.2391282187543341,90.3400842728365,direct,nominal,ag_hpsf_pil,s5_coupled_wind_obstacle_energy,False,1,sampled_horizon_raw_safe,0.0,0.25,0.9010301437452446,36.44157976859539,0.23533086922652832,0.8596608235391159,0.9010301437452446,36.44157976859539,0.23533086922652832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,rudder_sail_grid,82,none,True,0.014687694420245723,0.0,-3.2234944334150666
1.7999999999999998,0.010794326553618993,-7.901107169476817,1.2132987394160804,69.51689705708446,0.10725620594065319,0.023012273905327413,-0.01721639907695203,0.4190136574750236,-0.6108652381980153,1.165007275706215,-35.0,66.75000000000001,-0.6108652381980153,1.2212678669890171,-35.0,69.97349443341507,0.0883175467102565,5.060222683447206,False,1.919862177193762,-1.221730476396031,-70.00000000000003,2.4350292158121114,139.5168970570845,1.6496310524146631,False,False,1,45.30493473843214,37.30493473843214,0.23901365747502362,90.33540076980559,direct,nominal,ag_hpsf_pil,s5_coupled_wind_obstacle_energy,False,1,sampled_horizon_raw_safe,0.0,0.25,0.9010301437452446,36.44157976859539,0.23533086922652832,0.8596608235391159,0.9010301437452446,36.44157976859539,0.23533086922652832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,rudder_sail_grid,82,none,True,0.014687694420245723,0.0,-3.2234944334150666
