t,X,Y,psi,psi_deg,u,v,r,E,rudder,sail,rudder_deg,sail_deg,rudder_nom,sail_nom,rudder_nom_deg,sail_nom_deg,psi_ref,psi_ref_deg,commanded_no_go,beta_w_to,beta_w_from,beta_w_from_deg,alpha_wind,alpha_wind_deg,h_wind,in_no_go,state_in_no_go,tack_side,dmin,h_obs,h_energy,distance_to_goal,mode,mode_reason,method,scenario,is_control_update,control_index,solver_status,solver_time_s,req_progress,pred_min_h_wind,pred_min_h_obs,pred_min_h_energy,pred_progress,pred_h_wind,pred_h_obs,pred_h_energy,pred_no_go_duration,slack_wind,slack_obs,slack_energy,slack_progress,safety_slack,progress_slack,slack_total,max_slack,slack_feasible,wind_constraint_ok,obs_constraint_ok,energy_constraint_ok,progress_constraint_ok,raw_wind_safe,raw_obs_safe,raw_energy_safe,raw_feasible_candidate_exists,chosen_candidate_raw_safe,candidate_type_selected,candidate_set_size,infeasible_reason,intervention,minimal_correction_norm,rudder_correction_deg,sail_correction_deg
0.0,0.0,0.0,1.3089969389957472,75.0,0.0,0.0,0.0,0.95,-0.6108652381980153,1.439896632895322,-35.0,82.50000000000001,-0.6108652381980153,1.439896632895322,-35.0,82.50000000000001,0.0,0.0,False,1.5707963267948966,-1.5707963267948966,-90.0,2.879793265790644,165.00000000000003,2.0943951023931957,False,False,1,42.0,34.0,0.77,75.0,direct,nominal,ag_hpsf,s2_obstacle_easy_wind,True,0,sampled_horizon_raw_safe,0.052205400075763464,0.25,1.9657360248970255,33.88156690517421,0.7658947624179191,0.11910939532523912,1.9657360248970255,33.88156690517421,0.7658947624179191,0.0,0.0,0.0,0.0,0.13089060467476088,0.0,0.13089060467476088,0.13089060467476088,0.13089060467476088,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
0.2,7.18830995489588e-05,0.0005401338692901188,1.3089965946153095,74.99998026845438,0.00540329954004527,0.0006909515595194298,-6.899002819409345e-06,0.9498747986157253,-0.6108652381980153,1.439896632895322,-35.0,82.50000000000001,-0.6108652381980153,1.439896632895322,-35.0,82.50000000000001,0.0,0.0,False,1.5707963267948966,-1.5707963267948966,-90.0,2.879792921410206,164.99998026845438,2.0943947580127578,False,False,1,41.999928119705686,33.999928119705686,0.7698747986157253,74.99992811884542,direct,nominal,ag_hpsf,s2_obstacle_easy_wind,False,0,sampled_horizon_raw_safe,0.052205400075763464,0.25,1.9657360248970255,33.88156690517421,0.7658947624179191,0.11910939532523912,1.9657360248970255,33.88156690517421,0.7658947624179191,0.0,0.0,0.0,0.0,0.13089060467476088,0.0,0.13089060467476088,0.13089060467476088,0.13089060467476088,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
0.4,0.0002970528343958553,0.0021579354676541486,1.3089915602439737,74.99969182022433,0.010806127911224442,0.001309937572189496,-5.30131228639718e-05,0.949748805095534,-0.6108652381980153,1.439896632895322,-35.0,82.50000000000001,-0.6108652381980153,1.439896632895322,-35.0,82.50000000000001,0.0,0.0,False,1.5707963267948966,-1.5707963267948966,-90.0,2.8797878870388702,164.99969182022434,2.094389723641422,False,False,1,41.99970299194168,33.99970299194168,0.7697488050955341,74.9997029782103,direct,nominal,ag_hpsf,s2_obstacle_easy_wind,False,0,sampled_horizon_raw_safe,0.052205400075763464,0.25,1.9657360248970255,33.88156690517421,0.7658947624179191,0.11910939532523912,1.9657360248970255,33.88156690517421,0.7658947624179191,0.0,0.0,0.0,0.0,0.13089060467476088,0.0,0.13089060467476088,0.13089060467476088,0.13089060467476088,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
0.6000000000000001,0.0006886681028394801,0.004849742097737571,1.3089705317748512,74.998486977694,0.016208087044332787,0.0018644917801815806,-0.000171996570568074,0.9496220195389756,-0.6108652381980153,1.439896632895322,-35.0,82.50000000000001,-0.6108652381980153,1.439896632895322,-35.0,82.50000000000001,0.0,0.0,False,1.5707963267948966,-1.5707963267948966,-90.0,2.879766858569748,164.998486977694,2.0943686951722995,False,False,1,41.99931155805399,33.99931155805399,0.7696220195389756,74.9993114886986,direct,nominal,ag_hpsf,s2_obstacle_easy_wind,False,0,sampled_horizon_raw_safe,0.052205400075763464,0.25,1.9657360248970255,33.88156690517421,0.7658947624179191,0.11910939532523912,1.9657360248970255,33.88156690517421,0.7658947624179191,0.0,0.0,0.0,0.0,0.13089060467476088,0.0,0.13089060467476088,0.13089060467476088,0.13089060467476088,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
0.8,0.0012585736951801017,0.008612183399355234,1.308916020866631,74.99536373271556,0.021608915789292353,0.002361418217263017,-0.000392162267955245,0.9494944420946388,-0.6108652381980153,1.439896632895322,-35.0,82.50000000000001,-0.6108652381980153,1.439896632895322,-35.0,82.50000000000001,0.0,0.0,False,1.5707963267948966,-1.5707963267948966,-90.0,2.8797123476615276,164.99536373271556,2.0943141842640793,False,False,1,41.99874213949229,33.99874213949229,0.7694944420946388,74.9987419207778,direct,nominal,ag_hpsf,s2_obstacle_easy_wind,False,0,sampled_horizon_raw_safe,0.052205400075763464,0.25,1.9657360248970255,33.88156690517421,0.7658947624179191,0.11910939532523912,1.9657360248970255,33.88156690517421,0.7658947624179191,0.0,0.0,0.0,0.0,0.13089060467476088,0.0,0.13089060467476088,0.13089060467476088,0.13089060467476088,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
1.0,0.0020175291172867048,0.01344216209299218,1.30880535215152,74.98902288241555,0.027008543601366904,0.0028068887113822404,-0.0007371750204934024,0.9493660729360289,-0.6108652381980153,1.4398008394732082,-35.0,82.49451144120778,-0.6108652381980153,1.4398008394732082,-35.0,82.49451144120778,-0.00017923364744203843,-0.010269331545164566,False,1.5707963267948966,-1.5707963267948966,-90.0,2.8796016789464165,164.98902288241555,2.094203515548968,False,False,1,41.9979842083705,33.9979842083705,0.769366072936029,74.9979836755266,direct,nominal,ag_hpsf,s2_obstacle_easy_wind,True,1,sampled_horizon_raw_safe,0.05263919988647103,0.25,1.879902088755471,33.81455079854038,0.7651343930820822,0.18469113538350257,1.879902088755471,33.81455079854038,0.7651343930820822,0.0,0.0,0.0,0.0,0.06530886461649743,0.0,0.06530886461649743,0.06530886461649743,0.06530886461649743,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
1.2,0.0029754468323657016,0.01933684290036088,1.3086115315335878,74.97791777902542,0.032407135692242836,0.003206526816103483,-0.0012266504947654891,0.9492369183609962,-0.6108652381980153,1.4398008394732082,-35.0,82.49451144120778,-0.6108652381980153,1.4398008394732082,-35.0,82.49451144120778,-0.00017923364744203843,-0.010269331545164566,False,1.5707963267948966,-1.5707963267948966,-90.0,2.8794078583284843,164.97791777902543,2.094009694931036,False,False,1,41.9970281486953,33.9970281486953,0.7692369183609962,74.9970270460231,direct,nominal,ag_hpsf,s2_obstacle_easy_wind,False,1,sampled_horizon_raw_safe,0.05263919988647103,0.25,1.879902088755471,33.81455079854038,0.7651343930820822,0.18469113538350257,1.879902088755471,33.81455079854038,0.7651343930820822,0.0,0.0,0.0,0.0,0.06530886461649743,0.0,0.06530886461649743,0.06530886461649743,0.06530886461649743,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
1.4,0.004141636708972144,0.02629364792259794,1.3083040027079162,74.96029767523582,0.037805130645174684,0.0035654801385384552,-0.0018766765177501113,0.9491069723619945,-0.6108652381980153,1.4398008394732082,-35.0,82.49451144120778,-0.6108652381980153,1.4398008394732082,-35.0,82.49451144120778,-0.00017923364744203843,-0.010269331545164566,False,1.5707963267948966,-1.5707963267948966,-90.0,2.879100329502813,164.96029767523584,2.0937021661053645,False,False,1,41.9958650114732,33.9958650114732,0.7691069723619945,74.9958629725849,direct,nominal,ag_hpsf,s2_obstacle_easy_wind,False,1,sampled_horizon_raw_safe,0.05263919988647103,0.25,1.879902088755471,33.81455079854038,0.7651343930820822,0.18469113538350257,1.879902088755471,33.81455079854038,0.7651343930820822,0.0,0.0,0.0,0.0,0.06530886461649743,0.0,0.06530886461649743,0.06530886461649743,0.06530886461649743,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
1.5999999999999999,0.0055250540541221735,0.03431025714246823,1.3078493060479222,74.93424547565947,0.04320327229279679,0.003888482803149628,-0.0027002701117869246,0.9489762349759393,-0.6108652381980153,1.4398008394732082,-35.0,82.49451144120778,-0.6108652381980153,1.4398008394732082,-35.0,82.49451144120778,-0.00017923364744203843,-0.010269331545164566,False,1.5707963267948966,-1.5707963267948966,-90.0,2.8786456328428187,164.93424547565948,2.0932474694453704,False,False,1,41.99448626631807,33.99448626631807,0.7689762349759393,74.99448279448195,direct,nominal,ag_hpsf,s2_obstacle_easy_wind,False,1,sampled_horizon_raw_safe,0.05263919988647103,0.25,1.879902088755471,33.81455079854038,0.7651343930820822,0.18469113538350257,1.879902088755471,33.81455079854038,0.7651343930820822,0.0,0.0,0.0,0.0,0.06530886461649743,0.0,0.06530886461649743,0.06530886461649743,0.06530886461649743,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
1.7999999999999998,0.007134549133747014,0.04338461303284187,1.3072116515896983,74.89771056641554,0.04860263672904609,0.004179909592557352,-0.003707781112521468,0.9488447061066456,-0.6108652381980153,1.4398008394732082,-35.0,82.49451144120778,-0.6108652381980153,1.4398008394732082,-35.0,82.49451144120778,-0.00017923364744203843,-0.010269331545164566,False,1.5707963267948966,-1.5707963267948966,-90.0,2.878007978384595,164.89771056641555,2.0926098149871466,False,False,1,41.992883551660505,33.992883551660505,0.7688447061066457,74.9928780002233,direct,nominal,ag_hpsf,s2_obstacle_easy_wind,False,1,sampled_horizon_raw_safe,0.05263919988647103,0.25,1.879902088755471,33.81455079854038,0.7651343930820822,0.18469113538350257,1.879902088755471,33.81455079854038,0.7651343930820822,0.0,0.0,0.0,0.0,0.06530886461649743,0.0,0.06530886461649743,0.06530886461649743,0.06530886461649743,True,True,True,True,True,True,True,True,True,True,nominal,82,none,False,0.0,0.0,0.0
