t,X,Y,psi,psi_deg,u,v,r,E,rudder,sail,rudder_deg,sail_deg,rudder_nom,sail_nom,rudder_nom_deg,sail_nom_deg,psi_ref,psi_ref_deg,commanded_no_go,beta_w_to,beta_w_from,beta_w_from_deg,alpha_wind,alpha_wind_deg,h_wind,in_no_go,state_in_no_go,tack_side,dmin,h_obs,h_energy,distance_to_goal,mode,mode_reason,method,scenario,is_control_update,control_index,solver_status,solver_time_s,req_progress,pred_min_h_wind,pred_min_h_obs,pred_min_h_energy,pred_progress,pred_h_wind,pred_h_obs,pred_h_energy,slack_wind,slack_obs,slack_energy,slack_progress,slack_total,max_slack,safety_slack,progress_slack,slack_feasible,wind_constraint_ok,obs_constraint_ok,energy_constraint_ok,progress_constraint_ok,raw_wind_safe,raw_obs_safe,raw_energy_safe,raw_feasible_candidate_exists,chosen_candidate_raw_safe,candidate_type_selected,candidate_set_size,infeasible_reason,intervention,minimal_correction_norm,rudder_correction_deg,sail_correction_deg
104.20000000000094,59.06580400507823,11.252916699522185,0.9948366182946851,56.999939533352716,1.2791726028903303,0.05538967600415861,5.364628969529731e-07,0.924683312536852,1.0702489206687627e-06,0.49741825863913025,6.132074618275177e-05,28.49996687276896,1.0702489206687627e-06,0.49741825863913025,6.132074618275177e-05,28.49996687276896,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9948366182946851,56.999939533352716,0.20943845489723678,False,False,1,1000000.0,999994.0,0.7446833125368519,23.766966491333807,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,104,inactive_passthrough,3.8000289350748062e-06,0.25,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
104.40000000000094,59.19586066673558,11.473525878724963,0.9948367312144821,56.99994600318051,1.2793502546833924,0.055389645091499504,5.912345224415914e-07,0.9246554773754933,1.0702489206687627e-06,0.49741825863913025,6.132074618275177e-05,28.49996687276896,1.0702489206687627e-06,0.49741825863913025,6.132074618275177e-05,28.49996687276896,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9948367312144821,56.99994600318051,0.20943856781703385,False,False,1,1000000.0,999994.0,0.7446554773754932,23.758240875276336,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,104,inactive_passthrough,3.8000289350748062e-06,0.25,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
104.60000000000095,59.3259364521584,11.694164551427413,0.9948368542377093,56.999953051892206,1.2795241383149816,0.05538962177316266,6.377241549745907e-07,0.9246276422140894,1.0702489206687627e-06,0.49741825863913025,6.132074618275177e-05,28.49996687276896,1.0702489206687627e-06,0.49741825863913025,6.132074618275177e-05,28.49996687276896,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9948368542377093,56.999953051892206,0.209438690840261,False,False,1,1000000.0,999994.0,0.7446276422140894,23.752271220581292,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,104,inactive_passthrough,3.8000289350748062e-06,0.25,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
104.80000000000095,59.456030951982505,11.914832094366064,0.9948369858366659,56.99996059195701,1.2796943341528981,0.055389605602410755,6.771844480132051e-07,0.9245998070526414,1.0702489206687627e-06,0.49741825863913025,6.132074618275177e-05,28.49996687276896,1.0702489206687627e-06,0.49741825863913025,6.132074618275177e-05,28.49996687276896,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9948369858366659,56.99996059195701,0.20943882243921763,False,False,1,1000000.0,999994.0,0.7445998070526414,23.749060783172805,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,104,inactive_passthrough,3.8000289350748062e-06,0.25,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
105.00000000000095,59.586143765885964,12.135527897375004,0.9948371247147154,56.999968549083114,1.279860920775575,0.05538959612697799,7.106785836294458e-07,0.9245719718911501,2.4038713961003863e-07,0.4974185623573577,1.3773168548877312e-05,28.499984274541557,2.4038713961003863e-07,0.4974185623573577,1.3773168548877312e-05,28.499984274541557,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9948371247147154,56.999968549083114,0.20943896131726714,False,False,1,1000000.0,999994.0,0.7445719718911501,23.74861182669512,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,True,105,inactive_passthrough,4.00003045797348e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
105.20000000000095,59.7162745031547,12.35625136262552,0.9948372589429892,56.999976239796695,1.2800239747339288,0.055389592758858894,6.337134947762604e-07,0.9245441370148925,2.4038713961003863e-07,0.4974185623573577,1.3773168548877312e-05,28.499984274541557,2.4038713961003863e-07,0.4974185623573577,1.3773168548877312e-05,28.499984274541557,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9948372589429892,56.999976239796695,0.20943909554554097,False,False,1,1000000.0,999994.0,0.7445441370148924,23.75092561917866,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,105,inactive_passthrough,4.00003045797348e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
105.40000000000096,59.84642278460776,12.577001902914514,0.9948373789743554,56.99998311708739,1.2801835698263286,0.055389594434176403,5.683904507509775e-07,0.9245163021386255,2.4038713961003863e-07,0.4974185623573577,1.3773168548877312e-05,28.499984274541557,2.4038713961003863e-07,0.4974185623573577,1.3773168548877312e-05,28.499984274541557,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9948373789743554,56.99998311708739,0.20943921557690715,False,False,1,1000000.0,999994.0,0.7445163021386254,23.756002429758517,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,105,inactive_passthrough,4.00003045797348e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
105.60000000000096,59.97658823954432,12.79777894293308,0.9948374869563015,56.99998930399716,1.2803397781812105,0.055389600143756934,5.129484990619242e-07,0.9244884672623493,2.4038713961003863e-07,0.4974185623573577,1.3773168548877312e-05,28.499984274541557,2.4038713961003863e-07,0.4974185623573577,1.3773168548877312e-05,28.499984274541557,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9948374869563015,56.99998930399716,0.2094393235588532,False,False,1,1000000.0,999994.0,0.7444884672623493,23.76384153290322,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,105,inactive_passthrough,4.00003045797348e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
105.80000000000096,60.10677050476454,13.018581919514517,0.9948375847114903,56.99999490495691,1.2804926705762056,0.05538960905673315,4.658930438847834e-07,0.9244606323860642,2.4038713961003863e-07,0.4974185623573577,1.3773168548877312e-05,28.499984274541557,2.4038713961003863e-07,0.4974185623573577,1.3773168548877312e-05,28.499984274541557,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9948375847114903,56.99999490495691,0.20943942131404203,False,False,1,1000000.0,999994.0,0.7444606323860643,23.774441212049894,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,False,105,inactive_passthrough,4.00003045797348e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
106.00000000000097,60.236969224461156,13.239410281386922,0.9948376737868916,57.00000000860146,1.2806423164418064,0.05538962049090078,4.259555577428955e-07,0.9244327975097705,-2.3444819874818564e-07,0.4974188368934458,-1.3432892302715348e-05,28.50000000430073,-2.3444819874818564e-07,0.4974188368934458,-1.3432892302715348e-05,28.50000000430073,0.9948376736367681,57.000000000000014,False,-3.141592653589793,0.0,0.0,0.9948376737868916,57.00000000860146,0.2094395103894433,False,False,1,1000000.0,999994.0,0.7444327975097704,23.787798763941762,port_tack,upwind_tack,ag_hpsf,s1_pure_upwind_tacking,True,106,inactive_passthrough,4.09991480410099e-06,0.07,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,nominal_passthrough,1,none,False,0.0,0.0,0.0
